name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Abeokuta, Ogun, Nigeria",2017-03-13,95.8,76.4,84.1,101.3,76.4,88.5,73.1,72.2,0.016,100,8.33,rain,0,0,20.1,9.4,176.7,1008.6,56.4,,247.2,21.5,9,,2017-03-13T06:54:07,2017-03-13T18:58:05,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-14,93.1,79.6,84.4,104.6,79.6,91.7,75.9,77.1,0.063,100,16.67,rain,0,0,20.4,8.3,186.6,1010.6,82.9,,227.2,19.6,9,,2017-03-14T06:53:39,2017-03-14T18:58:01,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-15,90.9,78.0,83.8,101.5,78.0,90.5,75.7,77.7,0.083,100,29.17,rain,0,0,20.1,8.3,189.7,1009.9,94.8,,184.4,16.0,8,,2017-03-15T06:53:10,2017-03-15T18:57:56,0.59,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-16,97.1,77.8,86.1,102.0,77.8,91.8,74.1,71.4,0.004,100,4.17,rain,0,0,21.3,10.7,192.7,1007.9,74.6,,261.7,22.6,10,,2017-03-16T06:52:41,2017-03-16T18:57:51,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-17,96.7,78.3,85.7,102.4,78.3,90.2,74.0,72.1,0.008,100,8.33,rain,0,0,23.0,9.8,195.9,1007.8,72.8,,267.0,23.0,10,,2017-03-17T06:52:12,2017-03-17T18:57:45,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-18,93.5,78.9,85.2,106.5,78.9,92.2,75.8,75.0,0.016,100,12.5,rain,0,0,19.7,9.2,196.1,1008.5,60.5,6.2,233.4,20.1,9,,2017-03-18T06:51:43,2017-03-18T18:57:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-03-19,92.6,78.2,83.6,106.0,78.2,90.2,75.9,78.8,0.071,100,16.67,rain,0,0,20.6,8.5,201.3,1009.0,67.9,,203.2,17.5,8,,2017-03-19T06:51:13,2017-03-19T18:57:34,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-20,92.0,78.0,84.0,104.8,78.0,90.3,76.6,79.7,0.154,100,50.0,rain,0,0,17.9,6.9,219.7,1010.2,81.4,,217.5,18.7,8,,2017-03-20T06:50:43,2017-03-20T18:57:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-21,94.6,76.0,83.4,103.3,76.0,89.0,75.2,78.4,0.012,100,8.33,rain,0,0,26.2,12.1,209.5,1009.4,96.6,,249.1,21.5,9,,2017-03-21T06:50:14,2017-03-21T18:57:22,0.79,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-22,92.9,78.3,83.8,105.5,78.3,90.3,75.5,77.0,0.055,100,25.0,rain,0,0,26.2,10.1,201.5,1010.2,96.9,,197.9,17.1,8,,2017-03-22T06:49:44,2017-03-22T18:57:16,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-23,92.9,76.6,82.2,104.8,76.6,86.1,74.6,78.9,0.307,100,16.67,rain,0,0,23.7,9.2,195.2,1010.8,77.9,,191.8,16.7,9,,2017-03-23T06:49:14,2017-03-23T18:57:10,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-24,92.9,75.1,83.2,101.8,75.1,88.0,73.6,74.9,0.016,100,4.17,rain,0,0,18.6,9.2,201.9,1011.0,75.3,,259.5,22.6,9,,2017-03-24T06:48:44,2017-03-24T18:57:04,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-25,93.5,76.6,84.4,102.9,76.6,90.2,74.4,73.7,0.024,100,4.17,rain,0,0,21.3,8.3,186.7,1010.0,86.5,,242.0,20.6,9,,2017-03-25T06:48:14,2017-03-25T18:56:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-26,92.6,79.1,84.2,102.1,79.1,89.6,74.9,75.1,0.012,100,4.17,rain,0,0,21.9,8.3,199.4,1010.0,62.8,,241.7,20.9,9,,2017-03-26T06:47:44,2017-03-26T18:56:51,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-27,93.5,76.9,83.7,104.4,76.9,89.7,75.4,77.5,0.028,100,8.33,rain,0,0,25.5,10.7,192.4,1009.7,74.0,,230.3,19.9,9,,2017-03-27T06:47:14,2017-03-27T18:56:45,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-28,93.6,78.5,85.3,103.8,78.5,92.2,76.1,76.2,0.0,0,0.0,,0,0,21.9,10.7,188.2,1009.1,82.7,,243.1,20.8,9,,2017-03-28T06:46:44,2017-03-28T18:56:39,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Abeokuta, Ogun, Nigeria",2017-03-29,96.2,79.1,85.9,105.3,79.1,92.9,76.0,75.0,0.016,100,4.17,rain,0,0,16.6,8.1,197.4,1008.2,66.8,,252.4,21.8,9,,2017-03-29T06:46:14,2017-03-29T18:56:33,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-30,92.2,79.4,84.3,105.1,79.4,91.8,76.8,79.2,0.143,100,37.5,rain,0,0,20.4,8.7,196.7,1009.3,76.9,,205.6,17.7,8,,2017-03-30T06:45:44,2017-03-30T18:56:27,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-03-31,94.6,78.7,83.7,106.2,78.7,89.3,75.8,78.5,0.201,100,16.67,rain,0,0,25.3,10.3,193.4,1010.3,83.0,,230.8,19.9,9,,2017-03-31T06:45:15,2017-03-31T18:56:21,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-04-01,91.7,76.0,83.2,101.5,76.0,89.3,74.8,77.0,0.028,100,12.5,rain,0,0,23.3,8.7,189.7,1009.5,73.1,,249.6,21.5,8,,2017-04-01T06:44:45,2017-04-01T18:56:15,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-04-02,90.8,78.3,83.6,103.3,78.3,90.3,76.2,79.7,0.103,100,25.0,rain,0,0,18.1,6.5,206.2,1009.6,90.2,,226.7,19.5,8,,2017-04-02T06:44:15,2017-04-02T18:56:09,0.19,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-04-03,93.5,77.3,84.1,107.5,77.3,91.0,75.6,76.9,0.004,100,4.17,rain,0,0,19.2,8.3,209.1,1010.1,70.0,6.1,235.7,20.4,9,,2017-04-03T06:43:46,2017-04-03T18:56:03,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNIB,DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2017-04-04,95.1,78.3,84.8,110.8,78.3,92.3,75.9,75.8,0.0,0,0.0,,0,0,20.8,8.1,208.8,1010.0,72.1,6.1,224.6,19.4,9,,2017-04-04T06:43:17,2017-04-04T18:55:57,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-05,92.2,78.5,83.5,104.6,78.5,89.8,76.2,79.8,0.063,100,8.33,rain,0,0,24.6,9.2,203.8,1009.8,78.1,,208.5,17.9,8,,2017-04-05T06:42:48,2017-04-05T18:55:52,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-04-06,90.6,75.3,81.9,102.9,75.3,86.2,76.2,83.9,0.114,100,12.5,rain,0,0,17.7,11.4,202.0,1009.9,78.3,5.6,197.9,17.2,8,,2017-04-06T06:42:19,2017-04-06T18:55:47,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-07,91.5,75.6,83.2,101.0,75.6,88.7,74.6,76.9,0.012,100,8.33,rain,0,0,18.8,11.4,236.3,1008.6,67.1,5.3,209.6,18.2,8,,2017-04-07T06:41:51,2017-04-07T18:55:41,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-08,94.2,77.0,82.1,107.8,77.0,87.9,77.7,87.3,0.787,100,4.17,rain,0,0,15.7,9.2,213.8,1008.6,59.0,5.4,218.0,18.7,9,,2017-04-08T06:41:23,2017-04-08T18:55:36,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNIB,DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2017-04-09,87.2,77.0,80.5,98.0,77.0,84.7,76.0,86.6,0.0,0,0.0,,0,0,21.0,17.2,159.0,1009.9,61.3,5.1,202.8,17.7,9,,2017-04-09T06:40:55,2017-04-09T18:55:32,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65213099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-10,91.5,75.2,82.1,105.2,75.2,88.1,75.8,82.4,0.004,100,4.17,rain,0,0,15.2,10.3,190.9,1009.4,60.3,4.9,206.9,17.8,7,,2017-04-10T06:40:27,2017-04-10T18:55:27,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNIB,DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2017-04-11,91.5,78.9,84.7,103.4,78.9,94.7,77.6,80.4,0.012,100,4.17,rain,0,0,20.1,7.6,200.1,1008.6,73.6,5.5,219.1,19.1,8,,2017-04-11T06:40:00,2017-04-11T18:55:23,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-12,93.2,79.4,85.0,110.4,79.4,95.6,78.3,81.4,0.0,0,0.0,,0,0,20.8,11.4,195.2,1009.2,74.4,6.2,195.7,17.0,8,,2017-04-12T06:39:33,2017-04-12T18:55:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-13,91.4,78.8,82.8,110.9,78.8,92.0,78.0,85.8,0.347,100,8.33,rain,0,0,20.6,8.9,200.6,1009.2,81.3,5.8,137.9,12.0,5,,2017-04-13T06:39:06,2017-04-13T18:55:15,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-14,89.6,77.4,82.9,105.2,77.4,89.9,76.7,82.2,0.197,100,4.17,rain,0,0,18.1,8.1,185.1,1010.3,70.3,6.4,125.8,10.7,5,,2017-04-14T06:38:40,2017-04-14T18:55:12,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-15,92.6,77.1,81.8,107.6,77.1,86.6,76.0,83.7,0.335,100,29.17,rain,0,0,17.4,7.4,149.7,1010.5,72.7,5.7,189.5,16.5,7,,2017-04-15T06:38:14,2017-04-15T18:55:08,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNIB,DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2017-04-16,93.2,74.9,82.2,105.0,74.9,86.7,74.3,78.9,0.477,100,29.17,rain,0,0,13.4,11.4,144.2,1010.5,80.9,5.8,165.2,14.2,6,,2017-04-16T06:37:49,2017-04-16T18:55:06,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"DNIB,DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2017-04-17,93.2,76.4,83.8,110.4,76.4,91.7,77.1,81.6,0.0,0,0.0,,0,0,18.8,10.3,187.6,1010.0,56.1,6.2,243.8,21.0,9,,2017-04-17T06:37:24,2017-04-17T18:55:03,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-18,91.7,79.6,85.4,110.9,79.6,96.3,78.2,80.0,0.004,100,4.17,rain,0,0,17.4,11.4,190.7,1010.2,58.0,6.2,229.1,19.8,8,,2017-04-18T06:36:59,2017-04-18T18:55:01,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNIB,DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2017-04-19,93.3,77.3,85.3,111.2,77.3,96.3,78.2,80.4,0.0,0,0.0,,0,0,21.0,9.2,198.9,1009.2,62.3,6.3,212.1,18.4,7,,2017-04-19T06:36:35,2017-04-19T18:54:59,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65213099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-04-20,86.0,75.2,78.0,101.9,75.2,79.9,75.2,91.4,0.354,100,8.33,rain,0,0,26.4,13.9,174.5,1009.7,55.5,4.6,162.4,13.8,7,,2017-04-20T06:36:12,2017-04-20T18:54:57,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-04-21,92.2,73.7,81.6,106.1,73.7,87.9,75.9,83.8,0.905,100,8.33,rain,0,0,18.3,12.8,169.5,1010.6,59.1,4.8,191.1,16.5,8,,2017-04-21T06:35:49,2017-04-21T18:54:56,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-04-22,88.1,76.9,82.7,97.1,76.9,87.4,75.1,79.1,0.004,100,4.17,rain,0,0,15.4,6.5,210.2,1010.1,95.9,,218.9,19.1,7,,2017-04-22T06:35:26,2017-04-22T18:54:55,0.87,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,remote
"Abeokuta, Ogun, Nigeria",2017-04-23,87.7,77.4,81.9,97.0,77.4,85.7,75.1,80.7,0.0,0,0.0,,0,0,18.6,8.1,204.2,1010.7,72.9,,142.4,12.3,5,,2017-04-23T06:35:04,2017-04-23T18:54:55,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,remote
"Abeokuta, Ogun, Nigeria",2017-04-24,90.9,75.8,82.9,100.8,75.8,88.6,75.0,78.6,0.008,100,4.17,rain,0,0,17.9,7.2,201.5,1010.7,71.3,6.2,251.8,21.5,9,,2017-04-24T06:34:43,2017-04-24T18:54:55,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-04-25,89.6,80.6,83.9,102.6,88.1,93.7,77.6,82.1,0.0,0,0.0,,0,0,21.5,16.1,168.2,1011.2,66.3,6.2,191.0,16.4,8,,2017-04-25T06:34:22,2017-04-25T18:54:55,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-04-26,91.4,77.0,83.6,105.2,77.0,90.7,76.4,80.0,0.0,0,0.0,,0,0,18.8,13.9,168.1,1011.5,50.7,5.5,215.0,18.8,8,,2017-04-26T06:34:01,2017-04-26T18:54:56,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-04-27,93.2,78.0,84.9,103.1,78.0,92.0,75.8,76.1,0.0,0,0.0,,0,0,16.3,10.4,177.6,1012.2,53.7,6.1,245.0,21.3,8,,2017-04-27T06:33:41,2017-04-27T18:54:57,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-04-28,92.2,78.8,84.7,107.7,78.8,93.9,77.4,79.9,0.0,0,0.0,,0,0,17.4,10.3,185.4,1012.5,57.6,6.1,227.8,19.6,8,,2017-04-28T06:33:22,2017-04-28T18:54:58,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-04-29,93.2,80.6,85.0,107.5,87.1,95.0,77.3,78.8,0.0,0,0.0,,0,0,18.1,13.9,171.7,1012.1,51.9,6.2,210.9,18.0,8,,2017-04-29T06:33:03,2017-04-29T18:55:00,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-04-30,95.0,78.2,85.6,110.0,78.2,95.5,77.6,78.4,0.0,0,0.0,,0,0,20.8,15.0,193.2,1012.0,54.7,6.1,258.5,22.4,9,,2017-04-30T06:32:46,2017-04-30T18:55:03,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-01,84.2,73.4,79.2,96.1,73.4,82.9,76.0,90.2,0.551,100,4.17,rain,0,0,18.6,8.1,329.2,1011.6,46.5,5.2,219.4,18.9,8,,2017-05-01T06:32:28,2017-05-01T18:55:06,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"DNMM,65201099999"
"Abeokuta, Ogun, Nigeria",2017-05-02,89.9,76.5,81.7,102.6,76.5,88.2,76.8,85.6,0.0,0,0.0,,0,0,17.4,6.9,188.8,1010.8,49.3,5.4,202.4,17.5,7,,2017-05-02T06:32:11,2017-05-02T18:55:09,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-05-03,93.2,75.1,82.9,107.5,75.1,88.8,76.4,82.1,0.04,100,8.33,rain,0,0,21.7,10.3,192.2,1010.2,69.0,6.0,243.1,21.1,9,,2017-05-03T06:31:55,2017-05-03T18:55:13,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"DNIB,65213099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-04,89.6,75.2,82.3,102.6,75.2,88.9,75.7,81.3,0.0,0,0.0,,0,0,17.9,11.2,172.4,1011.1,60.1,6.1,174.1,15.2,7,,2017-05-04T06:31:40,2017-05-04T18:55:17,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-05-05,89.7,70.8,80.6,100.3,70.8,85.6,74.0,81.9,2.244,100,8.33,rain,0,0,15.9,30.0,40.2,1011.6,56.5,5.2,234.3,20.3,8,,2017-05-05T06:31:25,2017-05-05T18:55:21,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"65210099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-05-06,91.4,77.0,83.8,107.8,77.0,91.6,77.0,80.9,0.004,100,4.17,rain,0,0,16.6,10.3,176.2,1011.7,67.1,5.0,219.1,18.9,8,,2017-05-06T06:31:11,2017-05-06T18:55:26,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-07,89.6,71.6,80.5,98.2,71.6,86.1,75.2,84.6,0.63,100,4.17,rain,0,0,16.6,11.4,170.0,1010.9,51.0,5.8,213.0,18.4,7,,2017-05-07T06:30:58,2017-05-07T18:55:32,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-05-08,91.0,77.0,83.4,105.3,77.0,91.6,77.3,82.7,0.0,0,0.0,,0,0,16.6,9.2,186.6,1010.8,62.9,5.8,244.5,21.0,8,,2017-05-08T06:30:45,2017-05-08T18:55:38,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,65201099999"
"Abeokuta, Ogun, Nigeria",2017-05-09,89.6,78.7,83.1,102.6,78.7,89.5,76.0,80.2,0.0,0,0.0,,0,0,18.6,15.0,168.7,1010.6,46.8,6.0,199.2,17.2,7,,2017-05-09T06:30:33,2017-05-09T18:55:44,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-10,92.8,76.2,84.1,104.0,76.2,91.2,75.9,78.2,0.0,0,0.0,,0,0,17.9,11.4,167.2,1010.7,52.2,6.0,232.1,20.0,8,,2017-05-10T06:30:22,2017-05-10T18:55:51,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,65213099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-11,84.9,75.2,78.4,97.8,75.2,80.8,75.8,92.1,2.126,100,4.17,rain,0,0,17.2,11.4,293.8,1012.2,54.1,4.9,180.8,15.6,7,,2017-05-11T06:30:11,2017-05-11T18:55:58,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNMM,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-12,93.2,75.0,82.4,110.4,75.0,90.2,76.5,83.5,0.0,0,0.0,,0,0,16.1,11.4,279.0,1012.4,50.9,5.4,197.7,16.9,8,,2017-05-12T06:30:01,2017-05-12T18:56:05,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNMM,remote,65201099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-13,93.2,77.0,84.5,107.5,77.0,94.1,77.4,80.1,0.0,0,0.0,,0,0,13.4,11.4,256.1,1012.0,46.0,5.5,170.6,14.6,6,,2017-05-13T06:29:52,2017-05-13T18:56:13,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNMM,remote,65201099999"
"Abeokuta, Ogun, Nigeria",2017-05-14,91.4,78.8,84.9,108.1,78.8,96.3,78.7,82.5,0.008,100,4.17,rain,0,0,17.7,12.8,218.6,1011.3,61.4,6.0,208.9,18.1,8,,2017-05-14T06:29:44,2017-05-14T18:56:22,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,DNIB,65213099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-15,91.5,78.8,84.4,110.7,78.8,95.3,78.5,83.0,0.0,0,0.0,,0,0,19.5,14.3,230.5,1012.3,57.5,6.1,180.0,15.6,7,,2017-05-15T06:29:36,2017-05-15T18:56:31,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-16,87.5,76.4,80.4,98.7,76.4,84.2,77.0,90.0,0.079,100,4.17,rain,0,0,15.2,13.9,221.8,1013.4,72.6,5.3,97.7,8.5,4,,2017-05-16T06:29:29,2017-05-16T18:56:40,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-17,92.0,75.2,82.3,103.8,75.2,87.9,75.4,81.0,0.079,100,4.17,rain,0,0,18.3,10.1,231.5,1012.6,47.4,5.8,206.9,17.9,7,,2017-05-17T06:29:23,2017-05-17T18:56:50,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65213099999,DNIB,DNMM,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-18,91.4,76.6,82.8,107.8,76.6,90.1,77.0,83.5,0.039,100,4.17,rain,0,0,19.0,10.3,238.0,1011.6,58.2,6.2,212.4,18.3,8,,2017-05-18T06:29:18,2017-05-18T18:57:00,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"65210099999,DNIB,65213099999,DNMM,remote,65201099999,65100099999"
"Abeokuta, Ogun, Nigeria",2017-05-19,91.7,78.3,83.3,106.4,78.3,90.3,77.1,82.5,0.0,0,0.0,,0,0,15.7,13.9,239.6,1012.3,62.4,6.3,224.1,19.2,8,,2017-05-19T06:29:13,2017-05-19T18:57:10,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,65213099999,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-20,84.8,71.6,78.1,98.4,71.6,80.1,75.4,91.3,1.85,100,4.17,rain,0,0,22.6,11.4,138.2,1013.3,58.0,4.8,187.4,16.1,8,,2017-05-20T06:29:09,2017-05-20T18:57:21,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"65210099999,65213099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-21,89.6,73.4,81.3,100.0,73.4,86.6,74.9,82.2,0.0,0,0.0,,0,0,16.1,7.0,210.8,1012.4,51.6,5.1,223.3,19.3,8,,2017-05-21T06:29:05,2017-05-21T18:57:32,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
"Abeokuta, Ogun, Nigeria",2017-05-22,92.4,76.0,83.9,105.2,76.0,91.4,76.5,79.9,0.0,0,0.0,,0,0,21.0,12.8,238.1,1011.0,60.1,6.0,222.7,19.3,7,,2017-05-22T06:29:03,2017-05-22T18:57:43,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"65210099999,DNIB,DNMM,remote,65201099999,65100099999,65208099999"
